 Protocol, Flow Duration,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd Packets/s, Bwd Packets/s,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Label
6,103694253,24.56259558,0.173587248,6099661.941,12900000,51400000,70,104000000,7406726.5,13900000,51400000,274,103000000,51300000,28000000,71200000,31500000,0.14465604,0.028931208,29200,0,11,32,DoS slowloris
6,103717846,24.55700825,0.173547761,6101049.765,12900000,51400000,43,104000000,7408414.5,13900000,51400000,375,103000000,51400000,28000000,71200000,31600000,0.144623135,0.028924627,29200,0,11,32,DoS slowloris
6,3002973,0,0.999009981,1501486.5,710624.6374,2003974,998999,3002973,1501486.5,710624.6374,2003974,998999,0,0,0,0,0,0.999009981,0,29200,-1,0,40,DoS slowloris
6,3002598,0,0.999134749,1501299,710547.5628,2003732,998866,3002598,1501299,710547.5628,2003732,998866,0,0,0,0,0,0.999134749,0,29200,-1,0,40,DoS slowloris
6,102608392,24.82253108,0.165678456,6413024.5,13200000,51300000,4,103000000,7892944.385,14300000,51300000,4,103000000,51300000,27900000,71000000,31600000,0.136441082,0.029237375,29200,0,11,32,DoS slowloris
6,103631208,23.12044843,0.173692851,6095953.412,12900000,51300000,75,104000000,7402223.786,13900000,51300000,244,103000000,51300000,27900000,71000000,31600000,0.144744043,0.028948809,29200,0,11,32,DoS slowloris
6,21,380952.381,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,47619.04762,47619.04762,229,235,0,32,DoS slowloris
6,49,163265.3061,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,20408.16327,20408.16327,229,235,0,32,DoS slowloris
6,50,160000,40000,50,0,50,50,0,0,0,0,0,0,0,0,0,0,20000,20000,229,235,0,32,DoS slowloris
6,46,173913.0435,43478.26087,46,0,46,46,0,0,0,0,0,0,0,0,0,0,21739.13043,21739.13043,229,235,0,32,DoS slowloris
6,83,96385.54217,24096.38554,83,0,83,83,0,0,0,0,0,0,0,0,0,0,12048.19277,12048.19277,229,235,0,32,DoS slowloris
6,13,615384.6154,153846.1538,13,0,13,13,0,0,0,0,0,0,0,0,0,0,76923.07692,76923.07692,229,235,0,32,DoS slowloris
6,53,150943.3962,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,18867.92453,18867.92453,229,235,0,32,DoS slowloris
6,58,137931.0345,34482.75862,58,0,58,58,0,0,0,0,0,0,0,0,0,0,17241.37931,17241.37931,229,235,0,32,DoS slowloris
6,66,121212.1212,30303.0303,66,0,66,66,0,0,0,0,0,0,0,0,0,0,15151.51515,15151.51515,229,235,0,32,DoS slowloris
6,50,160000,40000,50,0,50,50,0,0,0,0,0,0,0,0,0,0,20000,20000,229,235,0,32,DoS slowloris
6,36,222222.2222,55555.55556,36,0,36,36,0,0,0,0,0,0,0,0,0,0,27777.77778,27777.77778,229,235,0,32,DoS slowloris
6,51,156862.7451,39215.68627,51,0,51,51,0,0,0,0,0,0,0,0,0,0,19607.84314,19607.84314,229,235,0,32,DoS slowloris
6,88,90909.09091,22727.27273,88,0,88,88,0,0,0,0,0,0,0,0,0,0,11363.63636,11363.63636,229,235,0,32,DoS slowloris
6,66,121212.1212,30303.0303,66,0,66,66,0,0,0,0,0,0,0,0,0,0,15151.51515,15151.51515,229,235,0,32,DoS slowloris
6,39,205128.2051,51282.05128,39,0,39,39,0,0,0,0,0,0,0,0,0,0,25641.02564,25641.02564,229,235,0,32,DoS slowloris
6,47,170212.766,42553.19149,47,0,47,47,0,0,0,0,0,0,0,0,0,0,21276.59574,21276.59574,229,235,0,32,DoS slowloris
6,85,94117.64706,23529.41176,85,0,85,85,0,0,0,0,0,0,0,0,0,0,11764.70588,11764.70588,229,235,0,32,DoS slowloris
6,40,200000,50000,40,0,40,40,0,0,0,0,0,0,0,0,0,0,25000,25000,229,235,0,32,DoS slowloris
6,102720308,24.7954864,0.165497946,6420019.25,13200000,51400000,3,103000000,7901557,14400000,51400000,3,103000000,51400000,28000000,71200000,31600000,0.136292426,0.02920552,29200,0,11,32,DoS slowloris
6,103615211,24.58133295,0.173719667,6095012.412,12900000,51300000,86,104000000,7401080.357,13900000,51300000,549,103000000,51300000,27900000,71000000,31600000,0.14476639,0.028953278,29200,0,11,32,DoS slowloris
6,3001201,0,0.999599827,1500600.5,711709.3392,2003855,997346,3001201,1500600.5,711709.3392,2003855,997346,0,0,0,0,0,0.999599827,0,29200,-1,0,40,DoS slowloris
6,105691881,24.09835056,0.179767829,5871771.167,12500000,51300000,63,106000000,7046120.867,13500000,51300000,329,103000000,51300000,28200000,71300000,31400000,0.151383435,0.028384394,29200,0,11,32,DoS slowloris
6,3002397,0,0.999201638,1501198.5,711002.2324,2003953,998444,3002397,1501198.5,711002.2324,2003953,998444,0,0,0,0,0,0.999201638,0,29200,-1,0,40,DoS slowloris
6,105628274,24.11286205,0.179876081,5868237.444,12500000,51300000,33,106000000,7041882.733,13500000,51300000,260,103000000,51300000,28100000,71200000,31500000,0.151474595,0.028401487,29200,0,11,32,DoS slowloris
6,3003881,0,0.998708005,1501940.5,709937.3296,2003942,999939,3003881,1501940.5,709937.3296,2003942,999939,0,0,0,0,0,0.998708005,0,29200,-1,0,40,DoS slowloris
6,102612532,24.8215296,0.165671772,6413283.25,13200000,51300000,18,103000000,7893263.231,14300000,51300000,18,103000000,51300000,28100000,71200000,31500000,0.136435577,0.029236195,29200,0,11,32,DoS slowloris
6,103635301,24.57656779,0.173685991,6096194.176,12900000,51300000,87,104000000,7402515.286,13900000,51300000,234,103000000,51300000,28000000,71200000,31500000,0.144738326,0.028947665,29200,0,11,32,DoS slowloris
6,103682758,24.56531876,0.173606493,6098985.765,12900000,51300000,54,104000000,7405907.429,13900000,51300000,223,103000000,51300000,28200000,71300000,31400000,0.144672077,0.028934415,29200,0,11,32,DoS slowloris
6,105709795,24.09426676,0.179737365,5872766.389,12500000,51400000,103,106000000,7047312.8,13500000,51400000,260,103000000,51400000,28000000,71200000,31600000,0.151357781,0.028379584,29200,0,11,32,DoS slowloris
6,3002820,0,0.999060883,1501410,711001.5253,2004164,998656,3002820,1501410,711001.5253,2004164,998656,0,0,0,0,0,0.999060883,0,29200,-1,0,40,DoS slowloris
6,3003048,0,0.998985031,1501524,710786.5649,2004126,998922,3003048,1501524,710786.5649,2004126,998922,0,0,0,0,0,0.998985031,0,29200,-1,0,40,DoS slowloris
6,103602618,24.58432083,0.173740783,6094271.647,12900000,51300000,73,104000000,7400180.857,13900000,51300000,463,103000000,51300000,28100000,71200000,31500000,0.144783986,0.028956797,29200,0,11,32,DoS slowloris
6,3002891,0,0.999037261,1501445.5,710883.4385,2004116,998775,3002891,1501445.5,710883.4385,2004116,998775,0,0,0,0,0,0.999037261,0,29200,-1,0,40,DoS slowloris
6,105673742,24.10248707,0.179798686,5870763.444,12500000,51300000,61,106000000,7044912.067,13500000,51300000,372,103000000,51300000,28000000,71200000,31500000,0.15140942,0.028389266,29200,0,11,32,DoS slowloris
6,3002703,0,0.999099811,1501351.5,710787.272,2003954,998749,3002703,1501351.5,710787.272,2003954,998749,0,0,0,0,0,0.999099811,0,29200,-1,0,40,DoS slowloris
6,103694989,24.56242124,0.173586016,6099705.235,12900000,51400000,47,104000000,7406781.571,13900000,51400000,220,103000000,51300000,28000000,71200000,31500000,0.144655013,0.028931003,29200,0,11,32,DoS slowloris
6,105726743,24.09040445,0.179708553,5873707.944,12500000,51400000,65,106000000,7048445.2,13500000,51400000,314,103000000,51400000,28000000,71200000,31600000,0.151333518,0.028375035,29200,0,11,32,DoS slowloris
6,102604093,24.82357112,0.165685398,6412755.813,13200000,51300000,95,103000000,7892615.231,14300000,51300000,209,103000000,51300000,28100000,71200000,31500000,0.136446798,0.0292386,29200,0,11,32,DoS slowloris
6,105674954,24.10221063,0.179796624,5870830.778,12500000,51300000,89,106000000,7044990,13500000,51300000,223,103000000,51300000,28000000,71200000,31500000,0.151407684,0.028388941,29200,0,11,32,DoS slowloris
6,103721826,24.55606595,0.173541102,6101283.882,12900000,51400000,69,104000000,7408696.929,13900000,51400000,275,103000000,51400000,28000000,71200000,31600000,0.144617585,0.028923517,29200,0,11,32,DoS slowloris
6,3002080,0,0.999307147,1501040,711059.5081,2003835,998245,3002080,1501040,711059.5081,2003835,998245,0,0,0,0,0,0.999307147,0,29200,-1,0,40,DoS slowloris
6,3003778,0,0.998742251,1501889,710332.6023,2004170,999608,3003778,1501889,710332.6023,2004170,999608,0,0,0,0,0,0.998742251,0,29200,-1,0,40,DoS slowloris
6,3003170,0,0.998944449,1501585,710762.5232,2004170,999000,3003170,1501585,710762.5232,2004170,999000,0,0,0,0,0,0.998944449,0,29200,-1,0,40,DoS slowloris
6,105685463,24.09981399,0.179778746,5871414.611,12500000,51300000,52,106000000,7045692.267,13500000,51300000,450,103000000,51300000,28200000,71300000,31400000,0.151392628,0.028386118,29200,0,11,32,DoS slowloris
6,3002771,0,0.999077186,1501385.5,710726.4608,2003945,998826,3002771,1501385.5,710726.4608,2003945,998826,0,0,0,0,0,0.999077186,0,29200,-1,0,40,DoS slowloris
6,103702830,24.56056407,0.173572891,6100166.471,12900000,51400000,96,104000000,7407338.143,13900000,51400000,386,103000000,51400000,28000000,71200000,31600000,0.144644076,0.028928815,29200,0,11,32,DoS slowloris
6,3002771,0,0.999077186,1501385.5,711033.3451,2004162,998609,3002771,1501385.5,711033.3451,2004162,998609,0,0,0,0,0,0.999077186,0,29200,-1,0,40,DoS slowloris
6,3002842,0,0.999053563,1501421,710782.3222,2004020,998822,3002842,1501421,710782.3222,2004020,998822,0,0,0,0,0,0.999053563,0,29200,-1,0,40,DoS slowloris
6,102566815,24.83259327,0.165745617,6410425.938,13200000,51300000,107,103000000,7889746.769,14300000,51300000,222,103000000,51300000,28100000,71200000,31400000,0.13649639,0.029249226,29200,0,11,32,DoS slowloris
6,103589637,24.58740154,0.173762555,6093508.059,12900000,51300000,121,104000000,7399249.786,13900000,51300000,273,103000000,51300000,28100000,71200000,31400000,0.144802129,0.028960426,29200,0,11,32,DoS slowloris
6,3002530,0,0.999157377,1501265,710669.1852,2003784,998746,3002530,1501265,710669.1852,2003784,998746,0,0,0,0,0,0.999157377,0,29200,-1,0,40,DoS slowloris
6,3002915,0,0.999029277,1501457.5,710402.6059,2003788,999127,3002915,1501457.5,710402.6059,2003788,999127,0,0,0,0,0,0.999029277,0,29200,-1,0,40,DoS slowloris
6,102581486,24.82904176,0.165721912,6411342.875,13200000,51300000,3,103000000,7890875.154,14300000,51300000,3,103000000,51300000,28100000,71200000,31400000,0.136476869,0.029245043,29200,0,11,32,DoS slowloris
6,105652328,24.10737225,0.179835129,5869573.778,12500000,51300000,114,106000000,7043480.933,13500000,51300000,504,103000000,51300000,28000000,71200000,31500000,0.151440108,0.02839502,29200,0,11,32,DoS slowloris
6,102660259,24.80999001,0.165594751,6416266.187,13200000,51300000,65,103000000,7896936.538,14400000,51300000,354,103000000,51300000,28200000,71300000,31400000,0.136372148,0.029222603,29200,0,11,32,DoS slowloris
6,3000735,0,0.99975506,1500367.5,712351.3922,2004076,996659,3000735,1500367.5,712351.3922,2004076,996659,0,0,0,0,0,0.99975506,0,29200,-1,0,40,DoS slowloris
6,103683214,24.56521072,0.173605729,6099012.588,12900000,51300000,85,104000000,7405936.786,13900000,51300000,440,103000000,51300000,28200000,71300000,31400000,0.144671441,0.028934288,29200,0,11,32,DoS slowloris
6,3003604,0,0.998800108,1501802,710254.8206,2004028,999576,3003604,1501802,710254.8206,2004028,999576,0,0,0,0,0,0.998800108,0,29200,-1,0,40,DoS slowloris
6,102656335,24.81093836,0.165601081,6416020.938,13200000,51300000,90,103000000,7896633.846,14400000,51300000,259,103000000,51300000,28200000,71300000,31400000,0.13637736,0.02922372,29200,0,11,32,DoS slowloris
6,3003165,0,0.998946112,1501582.5,710952.735,2004302,998863,3003165,1501582.5,710952.735,2004302,998863,0,0,0,0,0,0.998946112,0,29200,-1,0,40,DoS slowloris
6,2999953,0,1.000015667,1499976.5,712504.1272,2003793,996160,2999953,1499976.5,712504.1272,2003793,996160,0,0,0,0,0,1.000015667,0,29200,-1,0,40,DoS slowloris
6,102690607,24.80265795,0.165545813,6418162.938,13200000,51300000,4,103000000,7899270.308,14400000,51300000,4,103000000,51300000,28200000,71300000,31400000,0.136331846,0.029213967,29200,0,11,32,DoS slowloris
6,3002602,0,0.999133418,1501301,710714.44,2003852,998750,3002602,1501301,710714.44,2003852,998750,0,0,0,0,0,0.999133418,0,29200,-1,0,40,DoS slowloris
6,3002291,0,0.999236916,1501145.5,710859.3969,2003799,998492,3002291,1501145.5,710859.3969,2003799,998492,0,0,0,0,0,0.999236916,0,29200,-1,0,40,DoS slowloris
6,171,46783.62573,11695.90643,171,0,171,171,0,0,0,0,0,0,0,0,0,0,5847.953216,5847.953216,229,235,0,32,DoS slowloris
6,102707745,24.79851933,0.165518189,6419234.063,13200000,51400000,145,103000000,7900584.615,14400000,51400000,193,103000000,51400000,28000000,71200000,31600000,0.136309097,0.029209092,29200,0,11,32,DoS slowloris
6,3003148,0,0.998951767,1501574,710471.1953,2003953,999195,3003148,1501574,710471.1953,2003953,999195,0,0,0,0,0,0.998951767,0,29200,-1,0,40,DoS slowloris
6,102669024,23.33712649,0.165580614,6416814,13200000,51300000,50,103000000,7897605.846,14300000,51300000,50,103000000,51300000,28000000,71200000,31500000,0.136360505,0.029220108,29200,0,11,32,DoS slowloris
6,103649691,24.57315575,0.173661878,6097040.647,12900000,51300000,61,104000000,7403541.143,13900000,51300000,522,103000000,51300000,28000000,71200000,31500000,0.144718232,0.028943646,29200,0,11,32,DoS slowloris
6,102650009,24.81246738,0.165611286,6415625.562,13200000,51300000,48,103000000,7896150.846,14300000,51300000,343,103000000,51300000,28000000,71200000,31500000,0.136385765,0.029225521,29200,0,11,32,DoS slowloris
6,3001839,0,0.999387376,1500919.5,711430.7392,2003977,997862,3001839,1500919.5,711430.7392,2003977,997862,0,0,0,0,0,0.999387376,0,29200,-1,0,40,DoS slowloris
6,103671046,24.56809397,0.173626106,6098296.824,12900000,51300000,40,104000000,7405063.857,13900000,51300000,223,103000000,51300000,28000000,71200000,31500000,0.144688421,0.028937684,29200,0,11,32,DoS slowloris
6,3002229,0,0.999257552,1501114.5,711416.597,2004162,998067,3002229,1501114.5,711416.597,2004162,998067,0,0,0,0,0,0.999257552,0,29200,-1,0,40,DoS slowloris
6,3003790,0,0.998738261,1501895,710155.8256,2004051,999739,3003790,1501895,710155.8256,2004051,999739,0,0,0,0,0,0.998738261,0,29200,-1,0,40,DoS slowloris
6,102669911,24.80765762,0.165579183,6416869.438,13200000,51300000,4,103000000,7897676.077,14300000,51300000,4,103000000,51300000,28000000,71200000,31500000,0.136359327,0.029219856,29200,0,11,32,DoS slowloris
6,3001787,0,0.999404688,1500893.5,711467.5087,2003977,997810,3001787,1500893.5,711467.5087,2003977,997810,0,0,0,0,0,0.999404688,0,29200,-1,0,40,DoS slowloris
6,103667531,24.56892699,0.173631993,6098090.059,12900000,51300000,82,104000000,7404816.143,13900000,51300000,223,103000000,51300000,28000000,71200000,31500000,0.144693327,0.028938665,29200,0,11,32,DoS slowloris
6,3001817,0,0.9993947,1500908.5,711368.5138,2003922,997895,3001817,1500908.5,711368.5138,2003922,997895,0,0,0,0,0,0.9993947,0,29200,-1,0,40,DoS slowloris
6,102669894,24.80766173,0.165579211,6416868.375,13200000,51300000,51,103000000,7897676.077,14300000,51300000,245,103000000,51300000,28000000,71200000,31500000,0.13635935,0.029219861,29200,0,11,32,DoS slowloris
6,3001583,0,0.999472612,1500791.5,711731.9666,2004062,997521,3001583,1500791.5,711731.9666,2004062,997521,0,0,0,0,0,0.999472612,0,29200,-1,0,40,DoS slowloris
6,3001018,0,0.999660782,1500509,711775.1002,2003810,997208,3001018,1500509,711775.1002,2003810,997208,0,0,0,0,0,0.999660782,0,29200,-1,0,40,DoS slowloris
6,102565130,24.83300124,0.16574834,6410320.625,13200000,51300000,104,103000000,7889617.385,14300000,51300000,221,103000000,51300000,28100000,71200000,31400000,0.136498633,0.029249707,29200,0,11,32,DoS slowloris
6,102564147,24.83323924,0.165749928,6410259.188,13200000,51300000,29,103000000,7889545.154,14300000,51300000,244,103000000,51300000,28100000,71200000,31400000,0.136499941,0.029249987,29200,0,11,32,DoS slowloris
6,105634874,24.1113555,0.179864843,5868604.111,12500000,51300000,68,106000000,7042316.133,13500000,51300000,328,103000000,51300000,28000000,71200000,31500000,0.151465131,0.028399712,29200,0,11,32,DoS slowloris
6,102635679,24.8159317,0.165634409,6414729.937,13200000,51300000,74,103000000,7895046.538,14300000,51300000,469,103000000,51300000,27900000,71000000,31600000,0.136404807,0.029229602,29200,0,11,32,DoS slowloris
6,102634529,24.81620976,0.165636265,6414658.063,13200000,51300000,18,103000000,7894954.769,14300000,51300000,245,103000000,51300000,27900000,71000000,31600000,0.136406336,0.029229929,29200,0,11,32,DoS slowloris
6,105577315,24.12450061,0.179962902,5865406.389,12500000,51300000,42,106000000,7038484.867,13500000,51300000,526,103000000,51300000,28100000,71100000,31400000,0.151547707,0.028415195,29200,0,11,32,DoS slowloris
6,105628490,24.11281275,0.179875713,5868249.444,12500000,51300000,86,106000000,7041892.133,13500000,51300000,460,103000000,51300000,28100000,71200000,31500000,0.151474285,0.028401428,29200,0,11,32,DoS slowloris
6,3003394,0,0.998869945,1501697,710066.7302,2003790,999604,3003394,1501697,710066.7302,2003790,999604,0,0,0,0,0,0.998869945,0,29200,-1,0,40,DoS slowloris
6,3003635,0,0.9987898,1501817.5,710088.6505,2003926,999709,3003635,1501817.5,710088.6505,2003926,999709,0,0,0,0,0,0.9987898,0,29200,-1,0,40,DoS slowloris
6,102633636,24.81642568,0.165637706,6414602.25,13200000,51300000,37,103000000,7894885.769,14300000,51300000,219,103000000,51300000,28000000,71200000,31500000,0.136407522,0.029230183,29200,0,11,32,DoS slowloris
6,105704688,24.09543085,0.179746049,5872482.667,12500000,51400000,99,106000000,7046972.067,13500000,51400000,338,103000000,51400000,28000000,71200000,31600000,0.151365094,0.028380955,29200,0,11,32,DoS slowloris
6,3000493,0,0.999835694,1500246.5,712323.1079,2003935,996558,3000493,1500246.5,712323.1079,2003935,996558,0,0,0,0,0,0.999835694,0,29200,-1,0,40,DoS slowloris
6,3000233,0,0.999922339,1500116.5,712518.2694,2003943,996290,3000233,1500116.5,712518.2694,2003943,996290,0,0,0,0,0,0.999922339,0,29200,-1,0,40,DoS slowloris
6,102623086,23.34757308,0.165654734,6413942.875,13200000,51300000,68,103000000,7894078.308,14300000,51300000,435,103000000,51300000,28100000,71100000,31500000,0.136421546,0.029233188,29200,0,11,32,DoS slowloris
6,3003011,0,0.99899734,1501505.5,710853.74,2004155,998856,3003011,1501505.5,710853.74,2004155,998856,0,0,0,0,0,0.99899734,0,29200,-1,0,40,DoS slowloris
6,105697814,24.09699788,0.179757738,5872100.778,12500000,51400000,95,106000000,7046513.6,13500000,51400000,243,103000000,51300000,28000000,71200000,31500000,0.151374938,0.028382801,29200,0,11,32,DoS slowloris
6,3002723,0,0.999093156,1501361.5,710562.412,2003805,998918,3002723,1501361.5,710562.412,2003805,998918,0,0,0,0,0,0.999093156,0,29200,-1,0,40,DoS slowloris
6,102624394,24.81866056,0.165652623,6414024.625,13200000,51300000,51,103000000,7894180.231,14300000,51300000,460,103000000,51300000,28100000,71200000,31500000,0.136419807,0.029232816,29200,0,11,32,DoS slowloris
6,103647319,24.57371811,0.173665852,6096901.118,12900000,51300000,94,104000000,7403371.714,13900000,51300000,471,103000000,51300000,28000000,71200000,31500000,0.144721544,0.028944309,29200,0,11,32,DoS slowloris
6,3003631,0,0.99879113,1501815.5,710090.0647,2003925,999706,3003631,1501815.5,710090.0647,2003925,999706,0,0,0,0,0,0.99879113,0,29200,-1,0,40,DoS slowloris
6,3002878,0,0.999041586,1501439,710608.374,2003915,998963,3002878,1501439,710608.374,2003915,998963,0,0,0,0,0,0.999041586,0,29200,-1,0,40,DoS slowloris
6,103670732,24.56816838,0.173626632,6098278.353,12900000,51300000,47,104000000,7405047.071,13900000,51300000,402,103000000,51300000,28000000,71200000,31500000,0.14468886,0.028937772,29200,0,11,32,DoS slowloris
